"id","user_id","vehicle_model_id","package_id","travel_type_id","from_area_id","to_area_id","from_city_id","to_city_id","from_date","to_date","online_booking","mobile_site_booking","booking_created","from_lat","from_long","to_lat","to_long","X","X.1","Car_Cancellation"
162937,37802,12,2,3,1230,NA,NA,NA,7,"7/27/2013",1,0,7,13.02239,77.59492,NA,NA,NA,NA,"0"
162940,37192,12,1,3,353,NA,NA,NA,7,"7/27/2013",0,0,7,13.03241,77.59914,NA,NA,NA,NA,"0"
162942,31957,12,1,3,271,NA,NA,NA,7,"7/27/2013",1,0,7,12.95641,77.64076,NA,NA,NA,NA,"0"
162944,32114,12,NA,2,393,292,15,NA,7,"7/28/2013",1,0,7,13.19956,77.70688,12.93944,77.62923,NA,NA,"0"
162946,37711,24,NA,2,1084,1389,15,NA,7,"7/27/2013",0,1,7,12.892657,77.581866,12.919785,77.577031,NA,NA,"0"
162950,37714,12,NA,2,637,585,15,NA,1,"7/28/2013",0,0,7,13.07951,77.55187,12.97677,77.5727,NA,NA,"0"
162955,18489,12,NA,2,1183,1322,15,NA,7,"7/27/2013",1,0,7,12.965563,77.668576,12.889133,77.639811,NA,NA,"0"
162966,2375,89,NA,2,1150,271,15,NA,7,"7/27/2013",1,0,7,12.99287,77.71662,12.95641,77.64076,NA,NA,"0"
162970,19361,89,2,3,293,NA,NA,NA,7,"7/28/2013",1,0,7,12.849482,77.663187,NA,NA,NA,NA,"0"
162974,27250,89,NA,2,1388,585,15,NA,7,"7/27/2013",1,0,7,12.919722,77.592806,12.97677,77.5727,NA,NA,"0"
162975,27250,89,NA,2,585,1388,15,NA,2,"7/29/2013",1,0,7,12.97677,77.5727,12.919722,77.592806,NA,NA,"0"
162978,29889,12,NA,2,1157,218,15,NA,7,"7/27/2013",0,0,7,13.05121,77.54113,12.96799,77.58882,NA,NA,"0"
162982,24656,17,NA,1,92,NA,15,152,1,"7/28/2013",0,1,7,12.99569,77.6835,NA,NA,NA,NA,"0"
162983,37726,24,NA,2,1026,667,15,NA,7,"7/27/2013",0,0,7,13.10482,77.57631,12.97165,77.51316,NA,NA,"0"
163002,13174,89,NA,2,814,1384,15,NA,7,"7/27/2013",0,0,7,12.908993,77.6889,13.02853,77.54625,NA,NA,"0"
163010,37739,85,NA,2,849,393,15,NA,1,"7/28/2013",0,0,7,12.95434,77.60072,13.19956,77.70688,NA,NA,"0"
163011,37740,89,NA,2,572,1032,15,NA,7,"7/27/2013",1,0,7,12.91873,77.61494,12.913301,77.685592,NA,NA,"0"
163013,32159,28,NA,2,117,393,15,NA,1,"7/28/2013",0,0,7,12.86966,77.62737,13.19956,77.70688,NA,NA,"0"
163037,29272,12,NA,2,1323,393,15,NA,1,"7/28/2013",1,0,7,12.869805,77.653211,13.19956,77.70688,NA,NA,"0"
163038,37749,65,NA,1,585,NA,15,49,1,"7/28/2013",0,0,7,12.97677,77.5727,NA,NA,NA,NA,"0"
163058,37758,12,NA,2,1383,585,15,NA,1,"7/28/2013",0,0,7,12.930451,77.685822,12.97677,77.5727,NA,NA,"0"
163062,37762,28,NA,2,1038,1010,15,NA,7,"7/28/2013",0,0,7,12.981266,77.637162,12.96691,77.74935,NA,NA,"0"
163069,9264,12,NA,2,1096,450,15,NA,7,"7/28/2013",0,0,7,12.96519,77.71932,12.9334,77.62652,NA,NA,"0"
163070,37768,12,NA,2,393,396,15,NA,1,"7/28/2013",0,0,7,13.19956,77.70688,12.92073,77.66482,NA,NA,"0"
163073,37770,12,NA,2,393,479,NA,NA,7,"7/28/2013",0,0,7,13.19956,77.70688,13.02298,77.60922,NA,NA,"0"
163075,21906,12,NA,2,142,1282,15,NA,1,"7/28/2013",1,0,7,12.91281,77.60923,12.959687,77.747099,NA,NA,"0"
163076,35933,12,NA,2,693,393,15,NA,1,"7/28/2013",1,0,7,12.90868,77.60398,13.19956,77.70688,NA,NA,"0"
163077,37773,12,NA,2,1282,1207,15,NA,1,"7/28/2013",1,0,7,12.959687,77.747099,12.97165,77.51316,NA,NA,"0"
163078,16039,12,NA,2,625,393,15,NA,1,"7/28/2013",1,0,7,12.95431,77.6553,13.19956,77.70688,NA,NA,"0"
163079,37774,12,NA,2,297,393,15,NA,1,"7/28/2013",0,0,7,12.99789,77.61488,13.19956,77.70688,NA,NA,"0"
163081,31998,12,NA,2,585,1161,15,NA,1,"7/28/2013",1,0,7,12.97677,77.5727,12.92732,77.63575,NA,NA,"0"
163085,37777,12,NA,2,793,393,15,NA,1,"7/28/2013",0,0,1,13.02239,77.59492,13.19956,77.70688,NA,NA,"0"
163089,27611,12,NA,2,1159,1335,15,NA,1,"7/28/2013",1,0,1,12.90163,77.582,12.894848,77.598843,NA,NA,"0"
163090,37780,12,2,3,168,NA,NA,NA,1,"7/28/2013",1,0,1,12.99313,77.59828,NA,NA,NA,NA,"0"
163092,37781,89,NA,2,393,466,15,NA,1,"7/28/2013",0,0,1,13.19956,77.70688,13.017436,77.64458,NA,NA,"0"
163096,37784,89,NA,2,6,393,15,NA,1,"7/28/2013",1,0,1,12.97739,77.61762,13.19956,77.70688,NA,NA,"0"
163099,37785,65,2,3,1096,NA,NA,NA,1,"7/28/2013",0,0,1,12.96519,77.71932,NA,NA,NA,NA,"0"
163104,37788,28,NA,2,1010,393,15,NA,1,"7/28/2013",0,1,1,12.96691,77.74935,13.19956,77.70688,NA,NA,"0"
163106,37789,12,NA,2,149,393,15,NA,1,"7/28/2013",1,0,1,12.93022,77.56039,13.19956,77.70688,NA,NA,"0"
163112,31957,12,1,3,271,NA,NA,NA,1,"7/28/2013",1,0,1,12.95641,77.64076,NA,NA,NA,NA,"0"
163116,37792,12,1,3,1282,NA,NA,NA,1,"7/28/2013",1,0,1,12.959687,77.747099,NA,NA,NA,NA,"0"
163118,37794,65,NA,2,293,1021,15,NA,2,"7/29/2013",0,0,1,12.849482,77.663187,13.02853,77.54625,NA,NA,"0"
163122,37484,12,NA,2,219,393,15,NA,4,"7/31/2013",1,0,1,12.97029,77.56597,13.19956,77.70688,NA,NA,"0"
163128,37798,89,NA,2,450,585,15,NA,2,"7/29/2013",0,0,1,12.9334,77.62652,12.97677,77.5727,NA,NA,"0"
163135,37801,12,NA,2,731,222,15,NA,1,"7/28/2013",0,0,1,13.04937,77.51179,12.97216,77.59383,NA,NA,"0"
163138,37802,12,1,3,1230,NA,NA,NA,1,"7/28/2013",0,0,1,13.02239,77.59492,NA,NA,NA,NA,"0"
163144,13741,12,NA,2,83,1285,15,NA,1,"7/28/2013",1,0,1,12.92415,77.67229,12.993032,77.661494,NA,NA,"0"
163164,25662,12,1,3,83,NA,NA,NA,1,"7/28/2013",0,0,1,12.92415,77.67229,NA,NA,NA,NA,"0"
163166,33981,12,NA,2,585,689,15,NA,1,"7/29/2013",0,0,1,12.97677,77.5727,12.97672,77.64927,NA,NA,"0"
163167,37815,12,NA,2,1056,1068,15,NA,1,"7/28/2013",0,0,1,12.919199,77.60931,13.044009,77.606805,NA,NA,"0"
163170,37816,12,NA,2,571,585,15,NA,1,"7/28/2013",1,0,1,12.95185,77.69642,12.97677,77.5727,NA,NA,"0"
163183,12997,12,NA,2,1371,1330,15,NA,2,"7/29/2013",0,0,1,13.000418,77.674835,12.953434,77.70651,NA,NA,"0"
163185,37827,12,NA,2,1237,585,15,NA,2,"7/29/2013",0,0,1,12.92645,77.61206,12.97677,77.5727,NA,NA,"0"
163186,31350,12,NA,2,1384,1059,15,NA,2,"7/29/2013",0,1,1,13.02853,77.54625,12.90881,77.631127,NA,NA,"0"
163189,37830,12,NA,2,393,1237,15,NA,1,"7/28/2013",1,0,1,13.19956,77.70688,12.92645,77.61206,NA,NA,"0"
163190,37831,12,1,3,945,NA,NA,NA,1,"7/28/2013",0,0,1,12.92089,77.63354,NA,NA,NA,NA,"0"
163203,37839,12,NA,2,393,458,15,NA,1,"7/28/2013",0,0,1,13.19956,77.70688,13.00037,77.72746,NA,NA,"0"
163205,34805,12,NA,2,393,293,15,NA,1,"7/29/2013",0,1,1,13.19956,77.70688,12.849482,77.663187,NA,NA,"0"
163210,37842,89,NA,2,393,1321,15,NA,2,"7/29/2013",1,0,1,13.19956,77.70688,12.987445,77.616958,NA,NA,"0"
163213,34895,28,NA,2,58,1095,15,NA,3,"7/30/2013",0,0,1,12.88963,77.60119,12.92415,77.67229,NA,NA,"0"
163216,34895,12,NA,2,58,1095,15,NA,6,"8/2/2013",0,0,1,12.88963,77.60119,12.92415,77.67229,NA,NA,"0"
163227,16527,12,NA,2,1391,393,15,NA,2,"7/29/2013",0,0,1,12.970926,77.647321,13.19956,77.70688,NA,NA,"0"
163231,37252,89,NA,2,393,585,15,NA,2,"7/29/2013",1,0,1,13.19956,77.70688,12.97677,77.5727,NA,NA,"0"
163242,37718,12,NA,2,1181,572,15,NA,2,"7/29/2013",0,0,1,12.97896,77.67345,12.91873,77.61494,NA,NA,"0"
163243,37852,12,NA,2,417,393,15,NA,3,"7/30/2013",1,0,1,12.96539,77.65863,13.19956,77.70688,NA,NA,"0"
163254,28490,87,2,3,1370,NA,NA,NA,2,"7/29/2013",0,1,1,12.995756,77.761764,NA,NA,NA,NA,"0"
163256,19619,12,NA,2,1062,455,15,NA,2,"7/29/2013",0,0,1,13.059784,77.609219,12.999874,77.67812,NA,NA,"0"
163257,34256,24,NA,2,1248,393,15,NA,2,"7/29/2013",0,1,1,12.978945,77.574849,13.19956,77.70688,NA,NA,"0"
163258,37859,12,NA,2,1087,585,15,NA,2,"7/29/2013",1,0,1,12.909579,77.638063,12.97677,77.5727,NA,NA,"0"
163261,6431,12,NA,2,393,171,15,NA,2,"7/29/2013",0,0,1,13.19956,77.70688,12.98479,77.66128,NA,NA,"0"
163262,37861,12,NA,2,393,1191,15,NA,2,"7/29/2013",0,0,1,13.19956,77.70688,13.03017,77.56684,NA,NA,"0"
163270,35280,12,NA,2,297,392,15,NA,2,"7/29/2013",0,0,2,12.99789,77.61488,12.986284,77.735245,NA,NA,"0"
163274,37470,12,NA,2,1084,293,15,NA,2,"7/29/2013",0,0,2,12.892657,77.581866,12.849482,77.663187,NA,NA,"0"
163278,27458,12,NA,2,1285,1330,15,NA,2,"7/29/2013",0,0,2,12.993032,77.661494,12.953434,77.70651,NA,NA,"0"
163289,33573,12,1,3,353,NA,NA,NA,2,"7/29/2013",0,0,2,13.03241,77.59914,NA,NA,NA,NA,"0"
163301,36959,12,1,3,1041,NA,NA,NA,2,"7/29/2013",0,0,2,12.974408,77.6648,NA,NA,NA,NA,"0"
163309,37874,12,NA,2,776,1150,15,NA,3,"7/30/2013",0,0,2,13.01508,77.67796,12.99287,77.71662,NA,NA,"0"
163312,37876,12,NA,2,149,393,15,NA,5,"8/1/2013",0,1,2,12.93022,77.56039,13.19956,77.70688,NA,NA,"0"
163315,37878,12,NA,2,1142,824,15,NA,2,"7/29/2013",1,0,2,13.03369,77.62821,13.06557,77.58646,NA,NA,"0"
163321,37878,12,NA,2,824,1142,15,NA,2,"7/29/2013",1,0,2,13.06557,77.58646,13.03369,77.62821,NA,NA,"0"
163322,37879,12,NA,2,115,1204,15,NA,2,"7/29/2013",0,0,2,12.99319,77.54472,13.01899,77.54744,NA,NA,"0"
163323,37880,12,NA,2,393,450,15,NA,4,"7/31/2013",0,0,2,13.19956,77.70688,12.9334,77.62652,NA,NA,"0"
163325,37882,28,NA,2,1068,393,15,NA,2,"7/29/2013",0,0,2,13.044009,77.606805,13.19956,77.70688,NA,NA,"0"
163334,37886,24,NA,2,776,585,15,NA,3,"7/30/2013",0,0,2,13.01508,77.67796,12.97677,77.5727,NA,NA,"0"
163335,37887,85,NA,2,271,393,15,NA,2,"7/29/2013",0,0,2,12.95641,77.64076,13.19956,77.70688,NA,NA,"0"
163339,33882,12,NA,2,410,1026,NA,NA,4,"8/7/2013",0,0,2,13.05121,77.54113,13.10482,77.57631,NA,NA,"0"
163350,40878,12,NA,2,455,722,15,NA,3,"7/30/2013",0,0,2,12.999874,77.67812,12.91567,77.55465,NA,NA,"0"
163359,22636,12,NA,2,626,1017,15,NA,2,"7/29/2013",1,0,2,12.975066,77.6027,13.11084,77.60074,NA,NA,"0"
163363,37899,12,NA,2,1010,393,15,NA,2,"7/29/2013",0,0,2,12.96691,77.74935,13.19956,77.70688,NA,NA,"0"
163364,37900,12,NA,2,1010,393,15,NA,2,"7/29/2013",0,0,2,12.96691,77.74935,13.19956,77.70688,NA,NA,"0"
163374,37904,87,NA,1,92,NA,15,146,3,"7/31/2013",1,0,2,12.99569,77.6835,NA,NA,NA,NA,"0"
163380,37906,12,NA,2,1295,393,15,NA,5,"8/8/2013",1,0,2,12.929071,77.627708,13.19956,77.70688,NA,NA,"0"
163385,37908,12,NA,2,1063,393,NA,NA,4,"7/31/2013",1,0,2,12.934477,77.611284,13.19956,77.70688,NA,NA,"0"
163386,37909,89,NA,2,515,1384,15,NA,2,"7/29/2013",1,0,2,12.97896,77.67345,13.02853,77.54625,NA,NA,"0"
163388,1223,65,NA,2,1032,393,15,NA,2,"7/30/2013",1,0,2,12.913301,77.685592,13.19956,77.70688,NA,NA,"0"
163392,37912,12,NA,2,1021,393,15,NA,3,"7/30/2013",0,0,2,13.02853,77.54625,13.19956,77.70688,NA,NA,"0"
163393,24915,12,NA,2,142,393,15,NA,3,"7/30/2013",0,0,2,12.91281,77.60923,13.19956,77.70688,NA,NA,"0"
163395,32599,12,1,3,1010,NA,NA,NA,2,"7/30/2013",0,0,2,12.96691,77.74935,NA,NA,NA,NA,"0"
163396,11,85,NA,2,585,1084,15,NA,2,"7/29/2013",1,0,2,12.97677,77.5727,12.892657,77.581866,NA,NA,"0"
163405,37917,12,NA,2,689,824,15,NA,2,"7/29/2013",0,0,2,12.97672,77.64927,13.06557,77.58646,NA,NA,"0"
163410,37922,28,NA,2,297,393,15,NA,3,"7/30/2013",0,0,2,12.99789,77.61488,13.19956,77.70688,NA,NA,"0"
163413,37924,12,NA,2,1152,393,15,NA,3,"7/30/2013",1,0,2,12.87153,77.60206,13.19956,77.70688,NA,NA,"0"
163415,22590,28,NA,2,1384,330,15,NA,3,"7/30/2013",1,0,2,13.02853,77.54625,12.858833,77.589127,NA,NA,"0"
163419,34398,12,NA,2,1098,1069,15,NA,3,"7/30/2013",1,0,2,12.93652,77.54481,12.949764,77.643524,NA,NA,"0"
163429,30508,12,1,3,367,NA,NA,NA,3,"7/30/2013",1,0,2,12.93029,77.53955,NA,NA,NA,NA,"0"
163438,35280,12,NA,2,297,392,15,NA,3,"7/30/2013",0,0,2,12.99789,77.61488,12.986284,77.735245,NA,NA,"0"
163440,59,12,NA,2,1338,293,15,NA,3,"7/30/2013",0,0,2,13.03017,77.56684,12.849482,77.663187,NA,NA,"0"
163446,32599,12,1,3,1365,NA,NA,NA,3,"7/30/2013",0,0,3,12.845653,77.677925,NA,NA,NA,NA,"0"
163452,37470,12,NA,2,1084,293,15,NA,3,"7/30/2013",0,0,3,12.892657,77.581866,12.849482,77.663187,NA,NA,"0"
163457,33292,12,NA,2,1254,142,15,NA,3,"7/30/2013",0,0,3,12.934048,77.580568,12.91281,77.60923,NA,NA,"0"
163458,37945,65,NA,1,339,NA,15,53,3,"7/30/2013",0,0,3,12.91028,77.64512,NA,NA,NA,NA,"0"
163462,37946,12,1,3,450,NA,NA,NA,3,"7/30/2013",1,0,3,12.9334,77.62652,NA,NA,NA,NA,"0"
163464,37303,12,2,3,1270,NA,NA,NA,3,"7/30/2013",0,0,3,12.921772,77.620358,NA,NA,NA,NA,"0"
163465,34840,12,NA,2,455,167,15,NA,3,"7/30/2013",0,0,3,12.999874,77.67812,12.99036,77.58913,NA,NA,"0"
163466,35087,12,NA,2,83,572,15,NA,3,"7/30/2013",0,0,3,12.92415,77.67229,12.91873,77.61494,NA,NA,"0"
163468,37950,12,NA,2,117,393,15,NA,3,"7/30/2013",1,0,3,12.86966,77.62737,13.19956,77.70688,NA,NA,"0"
163473,13741,12,NA,2,83,789,15,NA,4,"7/31/2013",0,0,3,12.92415,77.67229,12.9634,77.60343,NA,NA,"0"
163474,32792,12,NA,2,1243,1384,15,NA,3,"7/30/2013",0,0,3,12.98275,77.61582,13.02853,77.54625,NA,NA,"0"
163480,37954,12,NA,2,393,963,15,NA,5,"8/1/2013",1,0,3,13.19956,77.70688,12.99111,77.59204,NA,NA,"0"
163492,37960,12,1,3,413,NA,NA,NA,3,"7/30/2013",0,0,3,12.92171,77.59017,NA,NA,NA,NA,"0"
163497,13090,12,1,3,297,NA,NA,NA,3,"7/30/2013",0,0,3,12.99789,77.61488,NA,NA,NA,NA,"0"
163498,37962,12,NA,2,220,393,15,NA,4,"7/31/2013",0,0,3,12.99722,77.62003,13.19956,77.70688,NA,NA,"0"
163505,37653,90,NA,2,150,339,15,NA,3,"7/30/2013",0,0,3,12.89724,77.61065,12.91028,77.64512,NA,NA,"0"
163510,37967,12,NA,2,849,393,15,NA,7,"8/3/2013",0,0,3,12.95434,77.60072,13.19956,77.70688,NA,NA,"0"
163519,37304,12,1,3,358,NA,NA,NA,3,"7/30/2013",0,0,3,13.13785,77.47725,NA,NA,NA,NA,"0"
163520,37976,12,NA,1,393,NA,15,113,4,"7/31/2013",0,0,3,13.19956,77.70688,NA,NA,NA,NA,"0"
163525,37977,12,NA,2,1232,585,15,NA,3,"7/30/2013",0,0,3,12.88019,77.64558,12.97677,77.5727,NA,NA,"0"
163527,37470,12,NA,2,293,1084,15,NA,3,"7/30/2013",0,0,3,12.849482,77.663187,12.892657,77.581866,NA,NA,"0"
163532,20471,89,NA,2,393,1159,15,NA,3,"7/31/2013",1,0,3,13.19956,77.70688,12.90163,77.582,NA,NA,"0"
163544,37984,24,NA,2,689,1399,15,NA,2,"8/12/2013",0,0,3,12.97672,77.64927,12.944965,77.683676,NA,NA,"0"
163551,37984,89,NA,2,689,1399,15,NA,5,"8/22/2013",0,0,3,12.97672,77.64927,12.944965,77.683676,NA,NA,"0"
163564,37985,87,NA,2,393,1061,15,NA,4,"7/31/2013",0,0,3,13.19956,77.70688,12.924878,77.566255,NA,NA,"0"
163572,743,12,NA,2,6,585,15,NA,4,"7/31/2013",1,0,3,12.97739,77.61762,12.97677,77.5727,NA,NA,"0"
163574,37432,12,NA,2,363,410,15,NA,3,"7/30/2013",1,0,3,12.99287,77.71662,13.05121,77.54113,NA,NA,"0"
163576,5913,12,NA,2,791,452,15,NA,3,"7/30/2013",0,1,3,13.00453,77.61717,12.95278,77.59088,NA,NA,"0"
163577,21884,12,NA,2,571,393,15,NA,6,"8/9/2013",0,0,3,12.95185,77.69642,13.19956,77.70688,NA,NA,"0"
163578,37990,12,NA,2,873,505,15,NA,3,"7/30/2013",1,0,3,12.96959,77.60051,13.00154,77.52962,NA,NA,"0"
163588,37995,65,NA,2,1034,393,15,NA,3,"7/30/2013",0,0,3,13.047926,77.597766,13.19956,77.70688,NA,NA,"0"
163589,37996,12,NA,2,1340,145,15,NA,4,"7/31/2013",1,0,3,13.049165,77.593189,12.99067,77.65587,NA,NA,"0"
163595,37517,12,2,3,1358,NA,NA,NA,5,"8/1/2013",1,0,3,12.933609,77.61656,NA,NA,NA,NA,"0"
163603,37891,12,NA,2,269,1282,15,NA,4,"7/31/2013",0,0,3,12.9744,77.69183,12.959687,77.747099,NA,NA,"0"
163609,38002,12,NA,2,1181,393,15,NA,4,"8/7/2013",1,0,3,12.97896,77.67345,13.19956,77.70688,NA,NA,"0"
163613,38001,12,NA,2,1262,393,15,NA,4,"7/31/2013",1,0,3,12.81575,77.68465,13.19956,77.70688,NA,NA,"0"
163625,32041,12,NA,2,376,393,15,NA,4,"7/31/2013",0,0,3,12.90245,77.66081,13.19956,77.70688,NA,NA,"0"
163627,38012,12,NA,2,151,393,15,NA,4,"7/31/2013",0,0,3,12.89406,77.56452,13.19956,77.70688,NA,NA,"0"
163650,38024,12,NA,2,1191,393,15,NA,4,"7/31/2013",1,0,4,13.03017,77.56684,13.19956,77.70688,NA,NA,"0"
163652,20570,12,NA,2,689,1068,15,NA,4,"7/31/2013",0,0,4,12.97672,77.64927,13.044009,77.606805,NA,NA,"0"
163654,35280,12,NA,2,297,392,15,NA,4,"7/31/2013",1,0,4,12.99789,77.61488,12.986284,77.735245,NA,NA,"0"
163657,38029,12,NA,2,1085,393,15,NA,4,"7/31/2013",0,0,4,12.911942,77.651582,13.19956,77.70688,NA,NA,"0"
163658,38030,89,2,3,393,NA,NA,NA,4,"7/31/2013",0,0,4,13.19956,77.70688,NA,NA,NA,NA,"0"
163661,30031,12,NA,2,1017,852,15,NA,4,"7/31/2013",0,0,4,13.11084,77.60074,12.98758,77.60512,NA,NA,"0"
163665,6000,12,2,3,22,NA,NA,NA,4,"7/31/2013",0,0,4,13.06573,77.60081,NA,NA,NA,NA,"0"
163666,41273,89,NA,2,396,1393,15,NA,5,"8/1/2013",0,0,4,12.92073,77.66482,13.19966,77.70688,NA,NA,"0"
163670,36687,12,1,3,1366,NA,NA,NA,4,"7/31/2013",0,0,4,12.976488,77.601852,NA,NA,NA,NA,"0"
163673,38034,12,NA,2,1339,393,15,NA,4,"7/31/2013",0,0,4,12.978129,77.646141,13.19956,77.70688,NA,NA,"0"
163677,38037,12,NA,2,1223,393,15,NA,5,"8/1/2013",1,0,4,13.012419,77.555151,13.19956,77.70688,NA,NA,"0"
163684,38039,12,NA,2,363,176,15,NA,4,"7/31/2013",1,0,4,12.99287,77.71662,12.9073,77.69512,NA,NA,"0"
163687,31751,12,NA,2,1374,455,NA,NA,1,"8/4/2013",0,0,4,13.02607,77.538196,12.999874,77.67812,NA,NA,"0"
163689,38043,89,NA,2,488,585,15,NA,4,"7/31/2013",1,0,4,12.959979,77.647998,12.97677,77.5727,NA,NA,"0"
163691,3904,12,NA,2,1041,392,15,NA,4,"7/31/2013",0,0,4,12.974408,77.6648,12.986284,77.735245,NA,NA,"0"
163697,38048,12,NA,2,1085,846,15,NA,5,"8/1/2013",0,0,4,12.911942,77.651582,12.98635,77.58203,NA,NA,"0"
163707,38054,89,NA,2,836,1328,15,NA,4,"7/31/2013",0,0,4,12.90944,77.57295,12.958808,77.649047,NA,NA,"0"
163714,26537,12,NA,2,731,1349,15,NA,4,"7/31/2013",1,0,4,13.04937,77.51179,12.993686,77.587527,NA,NA,"0"
163727,15442,87,2,3,776,NA,NA,NA,4,"8/1/2013",0,0,4,13.01508,77.67796,NA,NA,NA,NA,"0"
163732,22565,12,NA,2,83,585,15,NA,4,"7/31/2013",0,0,4,12.92415,77.67229,12.97677,77.5727,NA,NA,"0"
163734,38065,12,NA,2,1243,393,15,NA,5,"8/1/2013",0,0,4,12.98275,77.61582,13.19956,77.70688,NA,NA,"0"
163739,41354,12,1,3,115,NA,NA,NA,5,"8/1/2013",0,0,4,12.99319,77.54472,NA,NA,NA,NA,"0"
163757,38083,12,NA,2,142,393,15,NA,5,"8/1/2013",1,0,4,12.91281,77.60923,13.19956,77.70688,NA,NA,"0"
163760,29012,90,NA,2,137,571,15,NA,4,"7/31/2013",0,0,4,12.81575,77.68465,12.95185,77.69642,NA,NA,"0"
163777,38091,12,2,3,934,NA,NA,NA,5,"8/1/2013",0,0,4,12.92323,77.59203,NA,NA,NA,NA,"0"
163792,38097,12,NA,2,117,393,15,NA,5,"8/1/2013",0,0,4,12.86966,77.62737,13.19956,77.70688,NA,NA,"0"
163795,38098,65,NA,2,693,1384,15,NA,5,"8/1/2013",1,0,4,12.90868,77.60398,13.02853,77.54625,NA,NA,"0"
163802,37083,12,NA,2,1161,1384,15,NA,5,"8/1/2013",0,0,4,12.92732,77.63575,13.02853,77.54625,NA,NA,"0"
163804,38103,12,NA,2,142,1384,15,NA,5,"8/1/2013",0,0,4,12.91281,77.60923,13.02853,77.54625,NA,NA,"0"
163816,37420,12,NA,2,136,393,15,NA,5,"8/1/2013",1,0,4,12.90796,77.62418,13.19956,77.70688,NA,NA,"0"
163817,33292,12,NA,2,1254,142,15,NA,5,"8/1/2013",0,0,4,12.934048,77.580568,12.91281,77.60923,NA,NA,"0"
163819,34833,12,NA,2,334,936,15,NA,5,"8/1/2013",0,1,4,13.00171,77.58056,12.97251,77.61954,NA,NA,"0"
163821,37867,12,NA,2,182,601,15,NA,5,"8/1/2013",0,1,4,12.94574,77.64928,13.02434,77.56593,NA,NA,"0"
163822,38107,28,NA,2,689,1191,15,NA,5,"8/1/2013",1,0,4,12.97672,77.64927,13.03017,77.56684,NA,NA,"0"
163837,38112,12,NA,2,1056,393,15,NA,5,"8/1/2013",0,0,5,12.919199,77.60931,13.19956,77.70688,NA,NA,"0"
163841,38114,12,2,3,515,NA,NA,NA,5,"8/1/2013",0,0,5,12.97896,77.67345,NA,NA,NA,NA,"0"
163850,34972,12,NA,2,1041,949,15,NA,7,"8/10/2013",0,0,5,12.974408,77.6648,12.98275,77.61582,NA,NA,"0"
163859,34972,12,NA,2,1041,949,15,NA,4,"8/21/2013",0,0,5,12.974408,77.6648,12.98275,77.61582,NA,NA,"0"
163863,34972,12,NA,2,1041,949,15,NA,2,"8/26/2013",0,0,5,12.974408,77.6648,12.98275,77.61582,NA,NA,"0"
163866,34972,12,NA,2,1041,949,15,NA,5,"8/29/2013",0,0,5,12.974408,77.6648,12.98275,77.61582,NA,NA,"0"
163867,34972,12,NA,2,1041,949,15,NA,6,"8/30/2013",0,0,5,12.974408,77.6648,12.98275,77.61582,NA,NA,"0"
163869,34972,12,NA,2,1243,1041,NA,NA,7,"8/3/2013",0,0,5,12.98275,77.61582,12.974408,77.6648,NA,NA,"0"
163872,34972,12,NA,2,1243,1041,NA,NA,4,"8/7/2013",0,0,5,12.98275,77.61582,12.974408,77.6648,NA,NA,"0"
163873,34972,12,NA,2,1243,1041,NA,NA,5,"8/8/2013",0,0,5,12.98275,77.61582,12.974408,77.6648,NA,NA,"0"
163877,34972,12,NA,2,1243,1041,NA,NA,3,"8/13/2013",0,0,5,12.98275,77.61582,12.974408,77.6648,NA,NA,"0"
163887,34972,89,NA,2,1243,1041,NA,NA,7,"8/24/2013",0,0,5,12.98275,77.61582,12.974408,77.6648,NA,NA,"0"
163895,38115,12,NA,2,1248,730,15,NA,5,"8/1/2013",0,0,5,12.978945,77.574849,13.03386,77.51269,NA,NA,"0"
163899,40512,12,NA,2,571,625,15,NA,6,"8/2/2013",0,0,5,12.95185,77.69642,12.95431,77.6553,NA,NA,"0"
163903,40512,12,NA,2,625,571,15,NA,5,"8/8/2013",0,0,5,12.95431,77.6553,12.95185,77.69642,NA,NA,"0"
163914,40512,12,NA,2,571,625,15,NA,3,"8/13/2013",0,0,5,12.95185,77.69642,12.95431,77.6553,NA,NA,"0"
163915,40512,12,NA,2,571,625,15,NA,4,"8/14/2013",0,0,5,12.95185,77.69642,12.95431,77.6553,NA,NA,"0"
163923,35084,12,NA,2,934,414,15,NA,5,"8/1/2013",1,0,5,12.92323,77.59203,13.00397,77.59964,NA,NA,"0"
163927,38120,12,NA,2,1096,393,15,NA,5,"8/1/2013",1,0,5,12.96519,77.71932,13.19956,77.70688,NA,NA,"0"
163932,38122,12,NA,2,393,1388,15,NA,5,"8/2/2013",0,0,5,13.19956,77.70688,12.919722,77.592806,NA,NA,"0"
163949,29184,12,NA,2,89,392,NA,NA,2,"8/19/2013",0,0,5,12.96519,77.71932,12.986284,77.735245,NA,NA,"0"
163953,38125,12,NA,2,51,393,15,NA,4,"8/7/2013",0,0,5,12.96158,77.61425,13.19956,77.70688,NA,NA,"0"
163963,37671,89,NA,2,112,585,15,NA,5,"8/1/2013",1,0,5,12.93331,77.56666,12.97677,77.5727,NA,NA,"0"
163967,38129,89,NA,2,793,393,15,NA,7,"8/3/2013",1,0,5,13.02239,77.59492,13.19956,77.70688,NA,NA,"0"
